text	label
"word = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', word)json.loads('{""foo"": 42, ""bar"": ""baz""}')['bar']data = json.loads(array)data = json.loads(array)re.findall('#(\\w+)', 'http://example.org/#comments')any(e in lestring for e in lelist)df.plot(x='col_name_1', y='col_name_2', style='o')parsed_html = BeautifulSoup(html)<nl>print(parsed_html.body.find('div', attrs={'class': 'container', }).text)page = urllib.request.urlopen('http://www.google.com/')<nl>soup = BeautifulSoup(page)plt.figure(figsize=(3, 4))s.translate(None, string.punctuation)base64.urlsafe_b64decode(uenc.encode('ascii'))len(dict_test) + sum(len(v) for v in dict_test.values())hex(d).split('x')[1]list(str(123))"	4
sys.setdefaultencoding('utf8')datetime.datetime.now().strftime('%Y-%m-%d %H:%M:%S')print(re.findall('[\\u0600-\\u06FF]+', my_string))df.groupby(df.index.map(lambda t: t.minute))dict['Apple']['American']df2.dropna(subset=['three', 'four', 'five'], how='all')a.insert(0, k)a = a[:n] + k + a[n:]np.flatnonzero(x).mean()df['just_date'] = df['dates'].dt.date[x for x in a if x not in b][''.join(x) for x in a]list(map(''.join, a))re.split('\n\\s*\n', s)from functools import reduce<nl>reduce(lambda x, y: 10 * x + y, [1, 2, 3, 4, 5])	4
[int(x) for x in str(num)]br.select_form(nr=0)json.load(codecs.open('sample.json', 'r', 'utf-8-sig'))json.loads(open('sample.json').read().decode('utf-8-sig'))server = smtplib.SMTP('smtp.gmail.com', 587)int('{:08b}'.format(n)[::-1], 2)df.set_index(['d'], append=True)for (key, value) in d.items():<nl><tab>passfor (key, value) in list(d.items()):<nl><tab>passfor (letter, number) in list(d.items()):<nl><tab>passfor (k, v) in list(d.items()):<nl><tab>passlist(d.items())list(d.items())for (k, v) in list(d.items()):<nl><tab>passfor (letter, number) in list(d.items()):<nl><tab>pass	4
ftp.retrbinary('RETR %s' % filename, file.write)urlfetch.fetch(url, deadline=10 * 60)print(my_string[0:100])legend(numpoints=1)dict((x, set(y) & set(d1.get(x, ()))) for x, y in d2.items())numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])Sample.objects.filter(date__year='2011', date__month='01')d['dict3'] = {'spam': 5, 'ham': 6}numpy.apply_along_axis(numpy.linalg.norm, 1, a)dict((k, v) for d in dicts for k, v in list(d.items()))print('your string'.decode('string_escape'))sum([True, True, False, False, False, True])fig.set_size_inches(w, h, forward=True)'hello there %(5)s' % {'5': 'you'}	4
od = collections.OrderedDict(sorted(d.items()))OrderedDict(sorted(list(d.items()), key=(lambda t: t[0])))response = requests.put(url, data=json.dumps(data), headers=headers)re.sub('[\\W_]+', '', s)[(x + y) for x in l2 for y in l1]dict([x.split('=') for x in s.split()])my_list.pop(2)s = s.replace('M', '')newstr = oldstr.replace('M', '')sum(x * y for x, y in zip(a, b))list(x * y for x, y in list(zip(a, b)))sum(i * j for i, j in zip(a, b))sum(x * y for x, y in list(zip(a, b)))f.write(open('xxx.mp4', 'rb').read())new_list = [(x + 1) for x in my_list]	4
data.rename(columns={'gdp': 'log(gdp)'}, inplace=True)print(soup.get_text())sorted(li, key=operator.itemgetter(1), reverse=True)data['sex'].replace([0, 1], ['Female', 'Male'], inplace=True)re.split('\\W+', 'Words, words, words.')re.match('(.*?[.?!](?:\\s+.*?[.?!]){0,1})', phrase).group(1)print([a for a, b in re.findall('((\\w)\\2*)', s)])print(' '.join(OrderedDict.fromkeys(s)))print(' '.join(set(s)))[x for x in file.namelist() if x.endswith('/')]input_string.count('Hello')print('.'.join([item[0] for item in data]))fh1.seek(2)print(zip(my_list[0::2], my_list[1::2]))my_new_list = zip(my_list[0::2], my_list[1::2])	4
list(range(11, 17))data_df['grade'] = data_df['grade'].astype(float).astype(int)max(alkaline_earth_values, key=lambda x: x[1])your_string.strip('0')list(permutations(list(range(9)), 2))re.compile('^(.+)(?:\\n|\\r\\n?)((?:(?:\\n|\\r\\n?).+)+)', re.MULTILINE)re.compile('^(.+)\\n((?:\\n.+)+)', re.MULTILINE)call(['path/to/python', 'test2.py', 'neededArgumetGoHere'])a.sort(key=operator.itemgetter(2, 3))final_choices = ((another_choice,) + my_choices)final_choices = ((another_choice,) + my_choices)os.getcwd()os.path.realpath(__file__)os.path.dirname(path)os.path.realpath(path)	4
np.where(a == 1)df.columns = df.columns.get_level_values(0)x = scipy.matrix([1, 2, 3]).transpose()text = re.sub('(\\bget\\b)', '\\1@', text)np.array([np.arange(3), np.arange(2, -1, -1), np.ones((3,))]).min(axis=0)df['new_col'] = list(range(1, len(df) + 1))os.environ['DEBUSSY'] = '1'print(os.environ['DEBUSSY'])os.environ['DEBUSSY'] = '1'b.update(d)df['b']ebar = plt.errorbar(x, y, yerr=err, ecolor='y')results += [each for each in os.listdir(folder) if each.endswith('.c')]print('\xc2\xa3'.decode('utf8') + '1')re.sub('(?<=[a-z])([A-Z])', '-\\1', s).lower()	4
os.path.realpath(__file__)os.path.dirname(path)os.path.realpath(path)dir_path = os.path.dirname(os.path.realpath(__file__))cwd = os.getcwd()full_path = os.path.realpath(__file__)arr[arr[:, (2)].argsort()]numpy.sort(arr, axis=0)re.split('[ .]', 'a b.c')shutil.copy('file.txt', 'file2.txt')print(''.join(choice(ascii_uppercase) for i in range(12)))[''.join(seq) for seq in zip(lst, lst[1:])]data.rename(columns={'gdp': 'log(gdp)'}, inplace=True)print(soup.get_text())sorted(li, key=operator.itemgetter(1), reverse=True)	4
"sum(d * 10 ** i for i, d in enumerate(x[::-1]))r = int(''.join(map(str, x)))datetime.strptime('2010-11-13 10:33:54.227806', '%Y-%m-%d %H:%M:%S.%f')[(i, sum(j) / len(j)) for i, j in list(d.items())]zip([1, 2], [3, 4])['hello{0}'.format(i) for i in a]re.sub('(?<!\\S)((\\S+)(?:\\s+\\2))(?:\\s+\\2)+(?!\\S)', '\\1', s)df.div(df.sum(axis=1), axis=0)map(lambda t: (t[1], t[0]), mylist)[(t[1], t[0]) for t in mylist]driver.find_element_by_xpath(""//p[@id, 'one']/following-sibling::p"")re.findall('\\[[^\\]]*\\]|\\([^\\)]*\\)|""[^""]*""|\\S+', strs)print(list(itertools.combinations({1, 2, 3, 4}, 3)))df[['hour', 'weekday', 'weeknum']] = df.apply(lambdafunc, axis=1)soup.find_all('a', string='Elsie')"	4
time.sleep(60)sleep(0.1)time.sleep(60)time.sleep(0.1)[x for x in my_list if not any(c.isdigit() for c in x)]df['state'].apply(lambda x: x[len(x) / 2 - 1:len(x) / 2 + 1])plt.grid(True)sorted(lst, key=lambda x: (-1 * c[x], lst.index(x)))[max(len(str(x)) for x in line) for line in zip(*foo)]df.Country.value_counts().reset_index(name='Sum of Accidents')data.set_index('Date').diff()a.update([3, 4])a[1::2] = -1df.groupby('group')['value'].rank(ascending=False)datetime.strptime('Tue, 22 Nov 2011 06:00:00 GMT', '%a, %d %b %Y %H:%M:%S %Z')	4
"[(x1 - x2) for x1, x2 in zip(List1, List2)]string[0].isdigit()strg.startswith(('0', '1', '2', '3', '4', '5', '6', '7', '8', '9'))print(os.path.dirname(os.path.realpath(__file__)))re.split('(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)', text)plt.scatter(*zip(*li))tuple(zip(*t))df.groupby(np.arange(len(df.columns)) // 3, axis=1).mean()"""""""""""".join(chr(i) for i in L)sum(x == chosen_value for x in list(d.values()))sum(1 for x in list(d.values()) if some_condition(x))struct.unpack('f', struct.pack('f', 0.00582811585976))timestamp = (dt - datetime(1970, 1, 1)).total_seconds()df.sort('m')a = sorted(a, key=lambda x: x.modified, reverse=True)"	4
[i for i, v in enumerate(a) if v > 4]sorted(yourdata, reverse=True)sorted(yourdata, key=lambda d: d.get('key', {}).get('subkey'), reverse=True)yourdata.sort(key=lambda e: e['key']['subkey'], reverse=True)df.round()gca().get_lines()[n].get_xydata()A[:, -2:]request.GET.get('username', '')pprint(dict(list(o.items())))url('^$', include('sms.urls')),url('^', include('sms.urls')),max_item = max(a_list, key=operator.itemgetter(1))max(a_list, key=operator.itemgetter(1))s.resample('3M', how='sum')[a[i] for i in (1, 2, 5)]	4
[value for key, value in list(programs.items()) if 'new york' in key.lower()]sys.path.append('/path/to/main_folder')re.findall('\\d+(?=[^[]+$)', s)pickle.load(open('afile', 'rb'))driver.find_element_by_xpath('xpath').click()ex.groupby(level='A').agg(lambda x: x.index.get_level_values(1).nunique())pd.concat(map(pd.DataFrame, iter(d.values())), keys=list(d.keys())).stack().unstack(0)sum(1 for i, j in zip(a, b) if i != j)d = {(a.lower(), b): v for (a, b), v in list(d.items())}list_.sort(key=lambda x: [x[0], len(x[1]), x[1]])s.strip()s = s.lstrip()s = s.rstrip()s = s.strip(' \t\n\r')print(re.sub('[\\s+]', '', s))	4
my_list.pop(2)s = s.replace('M', '')newstr = oldstr.replace('M', '')sum(x * y for x, y in zip(a, b))list(x * y for x, y in list(zip(a, b)))sum(i * j for i, j in zip(a, b))sum(x * y for x, y in list(zip(a, b)))f.write(open('xxx.mp4', 'rb').read())new_list = [(x + 1) for x in my_list][x for x in j if x >= 5]plt.plot(list(range(10)), '--bo')plt.plot(list(range(10)), linestyle='--', marker='o', color='b')[i.split('\t', 1)[0] for i in l]myList = [i.split('\t')[0] for i in myList]sum(your_list)	4
"sorted(a, key=lambda x: (sum(x[1:3]), x[0]), reverse=True)sorted(lst, key=lambda x: (sum(x[1:]), x[0]))sorted(lst, key=lambda x: (sum(x[1:]), x[0]), reverse=True)response.headers['WWW-Authenticate'] = 'Basic realm=""test""'del request.session['mykey']datetime.datetime.strptime('24052010', '%d%m%Y').date()re.sub('[^\\x00-\\x7F]+', ' ', text)numpy.array([[1, 2], [3, 4]])myList = [i for i in range(10)][m[0] for m in re.compile('((.+?)\\2+)').findall('44442(2)2(2)44')][i[0] for i in re.findall('((\\d)(?:[()]*\\2*[()]*)*)', s)]fig.subplots_adjust(wspace=0, hspace=0)x[::-1]json.dumps({'apple': 'cat', 'banana': 'dog', 'pear': 'fish'})csvwriter.writerow(row)"	4
df.groupby('dummy').agg({'returns': [np.mean, np.sum]})s.lower()s.decode('utf-8').lower()ftp.retrbinary('RETR %s' % filename, file.write)urlfetch.fetch(url, deadline=10 * 60)print(my_string[0:100])legend(numpoints=1)dict((x, set(y) & set(d1.get(x, ()))) for x, y in d2.items())numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])Sample.objects.filter(date__year='2011', date__month='01')d['dict3'] = {'spam': 5, 'ham': 6}numpy.apply_along_axis(numpy.linalg.norm, 1, a)dict((k, v) for d in dicts for k, v in list(d.items()))print('your string'.decode('string_escape'))	4
sum(x * y for x, y in list(zip(a, b)))f.write(open('xxx.mp4', 'rb').read())new_list = [(x + 1) for x in my_list][x for x in j if x >= 5]plt.plot(list(range(10)), '--bo')plt.plot(list(range(10)), linestyle='--', marker='o', color='b')[i.split('\t', 1)[0] for i in l]myList = [i.split('\t')[0] for i in myList]sum(your_list)ForkedPdb().set_trace()result = {k: d2.get(v) for k, v in list(d1.items())}datetime.datetime.now() + datetime.timedelta(days=1, hours=3)[int(s[i:i + 3], 2) for i in range(0, len(s), 3)]dict((v, k) for k, v in my_dict.items())print(sorted(L, key=lambda x: int(x.split('.')[2])))	4
"print('0x%X' % value)cleaned = [x for x in your_list if x]slice(*[(int(i.strip()) if i else None) for i in string_slice.split(':')])soup.find_all(['a', 'div'])print(func.__name__)"""""""""""".join('{}{}'.format(key, val) for key, val in sorted(adict.items()))"""""""""""".join('{}{}'.format(key, val) for key, val in list(adict.items()))new_list = old_list[:]new_list = list(old_list)new_list = copy.copy(old_list)new_list = copy.deepcopy(old_list)[i for i in old_list]plt.legend(frameon=False)""""""\\ud83d\\ude4f"""""".encode('utf-16', 'surrogatepass').decode('utf-16')globals()['myfunction']()"	4
pattern = re.compile('\\s+')<nl>sentence = re.sub(pattern, '', sentence)sentence.strip()sentence = re.sub('\\s+', '', sentence, flags=re.UNICODE)sentence = ''.join(sentence.split())sum(my_counter.values())np.sqrt(((A - B) ** 2).sum(-1))levels = [{}, {}, {}]weekly = [sum(visitors[x:x + 7]) for x in range(0, len(daily), 7)]del d[key]{i: a[i] for i in a if (i != 0)}lol.pop('hello')del r[key]np.linalg.solve(np.dot(a.T, a), np.dot(a.T, b))pd.concat([df.drop('b', axis=1), pd.DataFrame(df['b'].tolist())], axis=1)for i in range(0, 10, 2):<nl><tab>pass	4
"os.chdir('c:\\Users\\uname\\desktop\\python')os.chdir(path)no_integers = [x for x in mylist if not isinstance(x, int)]tree.xpath("".//a[text()='Example']"")[0].tag"""""", """""".join([(str(k) + ' ' + str(v)) for k, v in list(a.items())])print(set(re.sub('[\x00-\x7f]', '', '\xa3\u20ac\xa3\u20ac')))print(re.sub('[\x00-\x7f]', '', '\xa3100 is worth more than \u20ac100'))ast.literal_eval(""{'muffin' : 'lolz', 'foo' : 'kitty'}"")print(t.decode('unicode_escape'))print(str.encode('cp1252').decode('utf-8').encode('cp1252').decode('utf-8'))zip(list_a, list_b)list(zip(a, b))df.set_index('id').to_dict()df.set_index('id')['value'].to_dict()sorted(list(mydict.items()), key=lambda a: map(int, a[0].split('.')))"	4
[x for y, x in sorted(zip(Y, X))]datetime.date(2010, 6, 16).isocalendar()[1]df.iloc[:, (np.r_[1:10, (15), (17), 50:100])]df.groupby('dummy').agg({'returns': [np.mean, np.sum]})s.lower()s.decode('utf-8').lower()ftp.retrbinary('RETR %s' % filename, file.write)urlfetch.fetch(url, deadline=10 * 60)print(my_string[0:100])legend(numpoints=1)dict((x, set(y) & set(d1.get(x, ()))) for x, y in d2.items())numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])Sample.objects.filter(date__year='2011', date__month='01')d['dict3'] = {'spam': 5, 'ham': 6}	4
"for i in mylist[::2]:<nl><tab>pass[{'content': x['content'].lower()} for x in messages]"""""" """""".join(my_list)re.sub('(http://\\S+|\\S*[^\\w\\s]\\S*)', '', a)str(n) == str(n)[::-1]ftp.storbinary('STOR myfile.txt', open('myfile.txt', 'rb'))re.sub('.*I', 'I', stri)int('1,000,000'.replace(',', ''))pd.merge(df1, df2, left_index=True, right_index=True, how='outer')pandas.concat([df1, df2], axis=1)all(dict.values())df.c_contofficeID.str.replace('^12(?=.{4}$)', '')L[::(-1)]reversed(array)L.reverse()"	4
sum(x * y for x, y in zip(a, b))list(x * y for x, y in list(zip(a, b)))sum(i * j for i, j in zip(a, b))sum(x * y for x, y in list(zip(a, b)))f.write(open('xxx.mp4', 'rb').read())new_list = [(x + 1) for x in my_list][x for x in j if x >= 5]plt.plot(list(range(10)), '--bo')plt.plot(list(range(10)), linestyle='--', marker='o', color='b')[i.split('\t', 1)[0] for i in l]myList = [i.split('\t')[0] for i in myList]sum(your_list)ForkedPdb().set_trace()result = {k: d2.get(v) for k, v in list(d1.items())}datetime.datetime.now() + datetime.timedelta(days=1, hours=3)	4
arr[arr[:, (2)].argsort()]numpy.sort(arr, axis=0)re.split('[ .]', 'a b.c')shutil.copy('file.txt', 'file2.txt')print(''.join(choice(ascii_uppercase) for i in range(12)))[''.join(seq) for seq in zip(lst, lst[1:])]data.rename(columns={'gdp': 'log(gdp)'}, inplace=True)print(soup.get_text())sorted(li, key=operator.itemgetter(1), reverse=True)data['sex'].replace([0, 1], ['Female', 'Male'], inplace=True)re.split('\\W+', 'Words, words, words.')re.match('(.*?[.?!](?:\\s+.*?[.?!]){0,1})', phrase).group(1)print([a for a, b in re.findall('((\\w)\\2*)', s)])print(' '.join(OrderedDict.fromkeys(s)))print(' '.join(set(s)))	4
"urllib.parse.unquote(url).decode('utf8')del lst[:]del lst1[:]lst[:] = []alist[:] = []s.reset_index(0).reset_index(drop=True)elems[0].getText().encode('utf-8')[(y - x) for x, y in zip(L, L[1:])]print(re.search('\\bLOG_ADDR\\s+(\\S+)', line).group(1))globals().update(importlib.import_module('some.package').__dict__)"""""""""""".join(['a', 'b', 'c', 'd'])url.split('&')od = collections.OrderedDict(sorted(d.items()))OrderedDict(sorted(list(d.items()), key=(lambda t: t[0])))response = requests.put(url, data=json.dumps(data), headers=headers)"	4
[len(x) for x in s.split()]soup.findAll('div', style='width=300px;')cursor.execute(sql, list(myDict.values()))df.to_csv('Result.csv', index=False, sep=' ')globals().update(vars(args))re.findall('\\[(.*?)\\]', mystring)print('%.2f kg = %.2f lb = %.2f gal = %.2f l' % (var1, var2, var3, var4))d = dict((k, v) for k, v in d.items() if v > 0)d = {k: v for k, v in list(d.items()) if v > 0}pd.to_datetime(pd.Series(date_stngs))df.iloc[2, 0]matplotlib.rcParams.update({'font.size': 22})pd.DataFrame(list(d.items()), columns=['Date', 'DateValue'])pd.DataFrame(df.values * df2.values, columns=df.columns, index=df.index)re.findall('\\d+\\.\\d+', 'Current Level: 13.4 db.')	4
"my_datetime.strftime('%B %d, %Y')int(''.join(c for c in s if c.isdigit()))dic['Test'].update({'class': {'section': 5}})dict(map(int, x.split(':')) for x in s.split(','))driver.find_element_by_xpath(""//div[@id='a']//a[@class='click']"")np.where((vals == (0, 1)).all(axis=1))SomeModel.objects.filter(id=id).delete()dict([['two', 2], ['one', 1]])dict(zip(l[::2], l[1::2]))GRAVITY = 9.8re.findall('(([0-9]+)([A-Z]))', '20M10000N80M')re.findall('([0-9]+|[A-Z])', '20M10000N80M')re.findall('([0-9]+)([A-Z])', '20M10000N80M')re.compile('\\w+').findall('Hello world, my name is...James the 2nd!')datetime.datetime.strptime('03:55', '%H:%M').time()"	4
"df.round({'Alabama_exp': 2, 'Credit_exp': 3})p.setopt(pycurl.WRITEFUNCTION, lambda x: None)print(random.choice(words))max(d, key=lambda x: d[x]['count'])[(int(x) if x else 0) for x in data.split(',')]"""""","""""".join(x or '0' for x in s.split(','))re.compile('$^')re.compile('.\\A|.\\A*|.\\A+')re.compile('a^')df.columns[df.max() > 0]yourdatetime.date() == datetime.today().date()print('\x1b[1m' + 'Hello')re.sub('.{20}(.mkv)', '\\1', 'unique12345678901234567890.mkv')['a', 'c', 'b', 'obj']"""""" """""".join(mystring.split())"	4
"print(urllib.request.urlopen('http://www.stackoverflow.com').getcode())driver.find_element_by_css_selector(""a[href^='javascript']"").click()df.to_pickle(file_name)df.groupby(by=df.columns, axis=1).mean()bar.sort(key=lambda x: (x.attrb1, x.attrb2), reverse=True)alpha = img.split()[-1][len(x) for x in s.split()]soup.findAll('div', style='width=300px;')cursor.execute(sql, list(myDict.values()))df.to_csv('Result.csv', index=False, sep=' ')globals().update(vars(args))re.findall('\\[(.*?)\\]', mystring)print('%.2f kg = %.2f lb = %.2f gal = %.2f l' % (var1, var2, var3, var4))d = dict((k, v) for k, v in d.items() if v > 0)d = {k: v for k, v in list(d.items()) if v > 0}"	4
"dict((i, i * 2) for i in range(10))plt.cla()total = sum(float(item) for item in s.split(','))bin(ord('P'))print(my_string.split(', ', 1)[1])print(data['places'][0]['post code'])word = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', word)json.loads('{""foo"": 42, ""bar"": ""baz""}')['bar']data = json.loads(array)data = json.loads(array)re.findall('#(\\w+)', 'http://example.org/#comments')any(e in lestring for e in lelist)df.plot(x='col_name_1', y='col_name_2', style='o')parsed_html = BeautifulSoup(html)<nl>print(parsed_html.body.find('div', attrs={'class': 'container', }).text)page = urllib.request.urlopen('http://www.google.com/')<nl>soup = BeautifulSoup(page)"	4
df.sort(['a', 'b'], ascending=[True, False])redirect('Home.views.index')[x for x in a if x not in [2, 3, 7]]out = ''.join(c for c in asking if c not in ('!', '.', ':'))soup.find('meta', {'name': 'City'})['content']urllib.parse.unquote('%0a')urllib.parse.unquote(url).decode('utf8')del lst[:]del lst1[:]lst[:] = []alist[:] = []s.reset_index(0).reset_index(drop=True)elems[0].getText().encode('utf-8')[(y - x) for x, y in zip(L, L[1:])]print(re.search('\\bLOG_ADDR\\s+(\\S+)', line).group(1))	4
[dict((k, v) for k, v in d.items() if k != 'mykey1') for d in mylist]numpy.random.random((3, 3))df['C'] = df['A'] + df['B'][value for key, value in list(programs.items()) if 'new york' in key.lower()]sys.path.append('/path/to/main_folder')re.findall('\\d+(?=[^[]+$)', s)pickle.load(open('afile', 'rb'))driver.find_element_by_xpath('xpath').click()ex.groupby(level='A').agg(lambda x: x.index.get_level_values(1).nunique())pd.concat(map(pd.DataFrame, iter(d.values())), keys=list(d.keys())).stack().unstack(0)sum(1 for i, j in zip(a, b) if i != j)d = {(a.lower(), b): v for (a, b), v in list(d.items())}list_.sort(key=lambda x: [x[0], len(x[1]), x[1]])s.strip()s = s.lstrip()	4
"max(list(MyCount.keys()), key=int)os.system('source .bashrc; shopt -s expand_aliases; nuke -x scriptPath')my_function.__name__my_function.__name__np.all(a == a[(0), :], axis=0)sorted(a, key=lambda x: (sum(x[1:3]), x[0]))sorted(a, key=lambda x: (sum(x[1:3]), x[0]), reverse=True)sorted(lst, key=lambda x: (sum(x[1:]), x[0]))sorted(lst, key=lambda x: (sum(x[1:]), x[0]), reverse=True)response.headers['WWW-Authenticate'] = 'Basic realm=""test""'del request.session['mykey']datetime.datetime.strptime('24052010', '%d%m%Y').date()re.sub('[^\\x00-\\x7F]+', ' ', text)numpy.array([[1, 2], [3, 4]])myList = [i for i in range(10)]"	4
