text,label
蓄電池の容量が40%以下になると自動的にガスタービン発電機が作動して40 kWの電力を供給して充電する仕様だった。,2
主人公と共に島を守っており、「不滅の炎（フォイアルディア）」を使う抜剣者になっている。,2
城下町新発田ふるさとまつり（じょうかまちしばたふるさとまつり）は、,2
障害物競走や玉入れをするなめこ達の様子を音楽に合わせて描く。,2
現行行政地名は弓町一丁目から弓町四丁目まで。,2
この学園では生徒たちが金・銀・銅とランク付けされており、灰音はこの中で一番格下の銅に位置している。,2
掛開発村（かけかいほつむら）は、,2
北魏は建国当初は各地に数十の鎮をもうけていたが、孝文帝の即位までに六鎮を除く大部分は州や郡に変えられていた。,2
激しい水煙の中でレースが開始されると、1コーナーでは3位ハイドフェルドと4位バトンが接触して順位を落とした。,2
」日本経済新聞2014年9月20日朝刊17面 。,2
、悪魔の足に蹄鉄を打ち付け、痛がる悪魔に扉に蹄鉄が留められているときは絶対中に入らないという約束を取り付けようやく蹄鉄を取り外してやったことから悪魔除けとされた説などがある。,2
、非情なプロの犯罪者が主人公の『悪党パーカー』シリーズを16作執筆した。,2
、神奈川県立武道館師範を歴任する傍ら、,2
とはいえ、インターネットなどで流布した珍しい名前には、多くの人が想像だけで言っているものも含まれており、すべてが実在するとは限らないmain。,2
加えて全自動変速装置を搭載し、,2
」のドイツ語訳を委嘱され、十余年の歳月を費やしこの難事業を完うする。,2
マリー＝ギエルミーヌ・ブノワ（Marie-Guillemine Benoist、結婚前の名:Marie-Guillemine de Laville-Leroux、,2
全ての猫はお気に入りのおもちゃがそれぞれにあるが、ピクシーボブはどれもボールが好きな様で、特にサッカーボールのような外観の小さいボールが好きである。,2
、株式会社キッツマテリアルを前身とし、,2
』または『強要される』ということである。,2
大半の生出演アーティストは直前まで生放送される『,2
日本初のレーザーディスクゲーム。,2
秘密の呪われた部屋を探そうとして校則を犯したことでホグワーツを退学処分となり、行方不明となっている。,2
特技は「壁へ追い詰めること」。,2
石川 成秀（いしかわ なりひで、,2
サキ女王と互いに一目惚れし、地球人滅亡の危機を迎えさせる。,2
、父のあとを継いでパルティア王となった。,2
基本的に、前週金曜日21:30に放送の『,2
新デザインへのリニューアルと同時に、サービス品質の更なる向上が図られる。,2
ルツェルン・フェスティバル（夏）“SOMMER”　はメインの音楽祭で、毎年特定の作曲家や演奏家、テーマにスポットをあてて企画される。,2
事件の特徴として、以下の点が挙げられている。,2
本種は丈夫であるため、飼育も比較的容易である。,2
）と統一戦を戦うが、9回TKOに敗れ王座陥落。,2
小沢は「全般の空気よりして、その当時も今日も当然と思う。,2
また、現地では英語読みのコインバトールやコバイ（Kovai）と呼称される場合もある。,2
四日市市 編（2001）：681ページ 。,2
）の第1コーナーで、リノーンリーズンが疾病を急に発生して転倒し、,2
これらのデータリンクや音声のやり取りをする無線機は、音声系とReCSの連接を担当するものは野外無線機、10NWは専用のデータ無線機が用いられたが、,2
艦長がジョン・W・リード少佐（アナポリス1938年組）に代わった。,2
主なマスコットはフレディであり、サブキャラクターのボニー・チカ・フォクシーで音楽隊を構成する。,2
日本エアシステム社長時に日本航空との合併を果たし、現在は日本航空名誉顧問。,2
代言人試験に合格し、法律事務に従事。,2
』では、かつて松任谷由実選集五七五をアレンジした「松任谷由実選集六八六」を番組内で放送していた。,2
・タイセイヨウサケ属に属する大部分の降海魚の総称。,2
; 歩野 陽一郎（てくの よういちろう）,2
、というものであった 渡辺大地「JR伊勢市駅前 再開発事業の大幅縮小検討 民間事業者、採算を考慮」2011年4月29日付、,2
また、上記以外の店舗では現在のところチャージができない。,2
ソーセージ祭り」では、第5弾までの写真が5upよしもとのロビーに展示された他、休憩時間に第6弾までのVTRが上映された。,2
北西側の日本海上には県唯一の離島、,2
新居浜太鼓祭り（にいはまたいこまつり）は、,2
国際映画祭（こくさいえいがさい）は、世界規模で開催される映画の祭典。,2
機動戦士ガンダム Twilight AXIS 公式Web.,2
、サポテカ、Mixteco、およびTriqui ：引数 archiveurl と archivedate は両方を指定してください。,2
・ロプデブルクとリーネック女伯アーデルハイトとの協定に初めて記録されている。,2
、岡部氏（岡氏）が城砦（狐井塁）として使用sfn 。,2
プレリュードシナリオは全て同じ一日の出来事であり、本編には収録されていない。,2
当初は1問目と3問目が書き問題で、2問目と4問目が早押し問題だったが、のちに1問目と3問目が早押し問題、2問目と4問目が書き問題に変更された。,2
、タイムマシンに乗ってでグリ子を丸め込む。,2
、信号回路に関する接地(機能用接地)の識別として、黄を望ましいとし、かつ端末および適当な場所に、信号回路に関する接地の接地線であることを表示する必要があるとし、以下のように定めている。,2
その間、3編の短編（「ロウ・ランド」「エントロピー」「アンダー・ザ・ローズ」）を文芸誌に掲載。,2
や『キングコング西野のおとぎ町レディオパート2』（いずれも事前収録番組）のスライド放送本来は19:00 - 21:00に放送する予定だったが、19:55 - 21:55に放送枠をスライド。,2
佐久市の旧臼田町地域は、日本のプルーン栽培発祥の地とされている。,2
若手のなかでは実力の高い美代音を高く買っており、スタジオマップに引き抜こうと画策する。,2
これについてイギリス軍首脳の間に政治的な意見の相違から激しい議論が持ち上がり、ケッペルと部下の戦隊指揮官の2件の軍法会議が開かれた。,2
初代コンチネンタルクーペの開発が始まった当時、リンカーンはそれまでのillのクーペ、セダン、リムジンの生産を中止し、,2
寂しがりな所もあり、清麿に注意されても中学校に行く事もあり、緑色のスポーツバッグの中に入って移動している バッグは手足の出し入れが可能。,2
春日部市は、わずか直径500ｍほどの範囲から、,2
歌手でもあり、これまでに6枚アルバムを出している。,2
やがて姉ダイアナも寄宿学校に入学することになり、チャールズもノーザンプトンシャーのメイドウェル・ホール校に通うようになった モートン(1992) p.65 。,2
そこで、長距離向けで燃料を多く必要とするA340にのみ胴体内に燃料タンクが増設されたほか、,2
全曲作詞・作曲をデーモン小暮閣下が手がけ、5人のアレンジャー（5レンジャー）が2曲ずつ編曲を手掛けている。,2
フレームには機体固定用の圧力ボルトが敷き詰められ、前後90度までスイングおよびジャッキアップが可能。,2
旧約聖書の残りの本の改訂は40人の翻訳家と8人の編集者によって1994年に始められた。,2
しかしこのブルドッグは、牛いじめのための品種ではなく、愛玩のための品種となったため、もはや運動能力は低くて、牛いじめをするどころか自立的に生きる能力さえ弱まった。,2
デスクトップ版はiOS 7のマップと似たようなものだったが、,2
マシュー・ショーン・キルガロン（Matthew Shaun Kilgallon 、,2
』2020年夏季号収録短編 Pop'n'Roll編集部 (2020年6月1日).,2
、自制心の強さのほうが将来のSATの点数にはるかに大きく影響すると結論した。,2
小狐丸の山車（2010年10月16日撮影）,2
肩にグレネードを装備しているが、強化人間補正なので移動したままグレネードを撃ってくる。,2
』のレコーディングにバッキング・ボーカルで参加している 。,2
何事にも優秀な完璧主義者だが、何かにつけ「,2
」テーマソング(2016年～)。,2
但し、運だけでなく他家を都合よく動かせるよう自分に有利な状況を築く強かさも併せ持つ。,2
、司馬穎はこれに連敗したので司馬衷を連れて洛陽へ逃走しようと考えた。,2
外装はエッチング加工を施し、布のような（ファブリック調）手触りを実現した。,2
ムコーダはフェオドラに好感を抱いていたが五人の子供と孫を持つことを知ると諦めた。,2
しわしわずも出演にて曲を披露。,2
空調装置を備えており、窓は固定窓となっている。,2
記憶をなくしながらも凪と邂逅するが、マンティコア・ファントムに乗っ取られてしまい、最後は再びブギーポップと邂逅、記憶を取り戻し、マンティコア・ファントムを道連れにする形で消滅する。,2
秋山の正体が盛岡のリゾート開発を手がけている外資系の乗っ取り屋の一員であることを突き止め、さらに秋山の前歴も調べ上げた。,2
その他、四万十川流域の「焼き鮎のそうめん」や「鮎ずし」、足摺では「もぶりずし」をつわぶきの葉をのせて押し寿司にした「つわずし」をはじめカマスやビダで作る「いおずし」、室戸の「こけらずし」など地域の食材を生かし工夫された料理が皿鉢を彩っていた。,2
"ネオコン（新保守主義者）を自称した初めての人物とされ Goldberg, Jonah (20 May 2003).",2
第20駆逐隊は吹雪型4隻（夕霧、朝霧、天霧、白雲）となり、,2
この他に、かつて盛んだった綿花栽培を復活させるべく「伯州綿」も2008年以降、,2
亀甲織は、岩手県雫石町で大正時代まで織られ、後に復元され、しずくいし麻の会が麻や苧麻の栽培から行っている ：引数 archiveurl と archivedate は両方を指定してください。,2
この場合において、個々の大衆は常に無力な存在である。,2
』の専属モデルになることが発表された 。,2
当初は商学部のみの単科大学だったが、,2
）4月：中央循環線廃止により仙台駅北口バス停廃止。,2
またこれとは別に宮城県が木曳堀や舟入堀を活用して松島湾と阿武隈川河口の間の運河整備を進めていった。,2
情報提供ネットワークシステムで照会することのできる情報の概要は、情報照会者（照会をかける機関）が処理する事務の種類ごとに、マイナンバー法の「別表第2」に列挙されている。,2
：JR東日本が、COVID-19の感染拡大の影響により、同年5月28日以降に運転本数を削減することを発表 。,2
戦後は昭和44年12月講談社復刻発行）,2
冗談を言うのが好きだが時々一言多く言ってしまう性格のせいで相手の機嫌を損ねることがある。,2
最初は「こんな恥ずかしい歌詞の曲歌えない」と半泣きだったが、実際のレコーディングでは「何?,2
なお、登場している妖怪は大石兵六夢物語などにおいて大石兵六を脅かすため白狐が化けた妖怪の模様。,2
チェロエンハカ族（Cheroenhaka）、またはノットウェイ族（Nottoway）、ノッタウェイ族（Nottaway）,2
このチューブの大きさは、水分子を通過させるだけでなく、より大きな病原体や汚染物質をブロックし、水を浄化することができる」。,2
）で製造される輸出用自動車を港に運ぶ専用列車「ニッサン号」,2
また、準決勝までのワンツーネクストで生中継される試合は、ワンツーネクストと同内容でスカチャンでも生放送する。,2
ドロミカンとは、マリンケ語で「酔っぱらいの言葉遊び」という意味である。,2
もっとも出口に近い部屋が広く、ここに体が収まり、それより奥は空洞である。,2
）、軍艦役並勤方を命ぜられる。,2
これに対して、距離空間の無限直積は、各因子における距離に上限があるとは限らないから、存在しないことがあり得る。,2
プレイヤーは、友達、ランダムなパートナー、またはボットとチームを組んで協力アクションを行える。,2
レイのライバルとなるキール星人のレイオニクス。,2
この時、任意の点Cにおいて、経路AB上を運動する点Xの速度ベクトルを引いていくと、その速度ベクトルが描く新たな曲線abがホドグラフである。,2
はじめは楽団が、後にレコードを伴奏に使っていたという。,2
」が特徴であり非常に人気を博した。,2
』から3年9ヶ月ぶりのリリース。,2
一般に中心視野ほど空間分解能が高い。,2
巌（殊衝）が住職をしていた寺がある。,2
アルセニオのことをアルセニョと呼ぶ天然な一面も（これらは彼女の一族全体の特徴）。,2
また神への奉職に携わる人を鈴木と呼称してきた。,2
ある p について、左括弧が先頭から p 個以上続く文字列では、y には左括弧しか含まれない。,2
紫音は徐々に動く車の中、ここではラジオの電波が届かないから戻ってほしいと頼み、町に引き返してもらう。,2
、自身はどの球団からも指名されず、一時は大きくモチベーションを落とした ものの、,2
初回盤ではカメラ目線のスーツ姿であるが、通常盤は横向きの私服姿となっている。,2
熱力学における熱の仕事当量とは、,2
湖底や海底が閃光を発する場面では、試行錯誤の末に、ガラスのドームに電球を仕込むことによってこれを実現させた。,2
上町、宮本町、仲町、愛宕、栄町、日の出、東町、本町一丁目、本町二丁目の一部、柏座一丁目の一部、二ツ宮の一部、大字上尾下 ：引数 archiveurl と archivedate は両方を指定してください。,2
各層を行き来できるワープゾーン等の仕掛けが存在する。,2
ペット飲料水「妖精のしずく」も販売していたが、2018年5月末に販売終了した。,2
後に駅長、貨物列車の運転士、構内掛が業務上過失傷害の疑いで逮捕。,2
、後にアンコール王朝にヒンドゥー教が流入すると、寺院全体がヒンドゥー化した。,2
、業界標準を容易にし、そして統計を公表する様々な業界団体が世界中にある。,2
・森ノ宮中央1 - 2丁目となる）,2
舞台挨拶などもこなし、このような経験をきっかけに俳優としての道を強く目指すようになる。,2
となった2013年4月以後は収録を中止し、,2
ジパング・ハレーエクスプレス（スタンダード車）,2
、豊後に残った子孫が連正であるという。,2
義朝は東国で再挙すべく京を脱して落ちるが落人狩りで、,2
戦闘時には、主に後衛を担当していたためか武名は伝わっていないが、『,2
むらかみの作風の一つである「高速ピストン」と呼ばれる場面について、,2
また他紙も知事談話を肯定的に派手に扱い、「岡山県警、逃亡者の訴えで警部補派遣、不正事実発見されず」などの記事を掲載していたsfn。,2
Great攻略情報、T-ボーンの過去を描いた特別短編を収録。,2
創設の際には夏奈が多方面に走り回ったことと、行人の担任である佐伯が口添えをしたためスムーズに行うことができた。,2
、「僕も大きくなったらホームズのような探偵になるのさ」と言った事がある アニメ「オラは名探偵だゾ」（1993年4月19日放送） 。,2
・クハ785形・サハ784形に設けられ、,2
Googleで【ジョーイ・バートン　クズ】と、検索してみなさい。,2
、1年目から三塁手兼二塁手でレギュラーを確保 。,2
団長の百目鬼魁がメインとなるモード。,2
